x4,y
8.11058182934647,-4.4053980585132
7.76340648389008,-4.30783432306475
7.156923421329,12.6448361770867
5.15821423133014,-5.23281374040038
7.22949353041925,-3.4861522447526
3.02930007162753,4.54047538247605
5.39958625598474,1.64231096084973
-2.02664413645639,-8.61391134231945
2.54480073697826,2.47726718063142
4.79096773894463,3.64602364138933
7.83697633521823,-2.37683749531423
7.15597578366341,5.43308988716909
3.75044331452059,-14.2927409095188
5.39402999128743,2.64429668960569
1.32085161553468,10.0631811966611
15.2199995129942,-16.2401337348193
-1.75506089562979,8.84110034882044
4.58594637504599,16.0333116136874
3.47331331324873,-4.57450534410184
1.89286962937543,20.8012782528407
3.10641407303309,13.9167111342412
4.44098512282146,6.21682433551252
10.1092294440955,-0.267685971034405
11.956672319885,-9.19750024385
9.63139222930038,16.8557383925084
5.75092162684595,-7.18320047963514
8.21102510637716,4.72852901043396
7.36339826501709,0.810329416419808
2.18079748332984,5.47042754074652
4.57919159378858,1.20415590201336
8.54713237454899,-3.50605710938558
3.97532927141864,-10.4221356139638
6.30989752068047,-9.89040704487593
-3.72738534009189,-4.69724601175709
-8.77840352478209,9.72182815496033
12.8415087899739,-8.2751311512742
3.9723085357645,2.58898066964033
-10.6613584531647,19.2087634075204
3.92066427724403,13.1518438195559
-0.139164010709898,14.9475381334311
8.7327658909267,-0.220754542852713
1.23379858084946,-6.70313348652891
7.50318201799885,-3.99411842157579
2.46200488342074,3.856279832289
1.93610815289094,7.16803714740682
-3.38166244746516,4.5371602623637
2.83475196362886,-0.940250815398025
-0.438201634076294,10.4157637586531
7.54986742509244,13.4332930735208
5.6082579103911,5.269094514548
-1.03298652181351,11.3873921220029
0.725169776695905,6.98333296759355
7.00698243609246,-1.28522260199504
11.8351141970115,-0.937848411313999
-3.27748651093535,17.0537895883282
0.455541096469258,3.00514911749199
3.9197747608579,11.8234015521811
1.20153672775673,17.0248653872989
8.35273156690197,-2.44647356995647
4.65817373696773,-14.8205954806656
3.6681604755306,4.64530078782857
8.49716704712885,3.16102521774704
-6.82384066818508,15.3866732205792
1.08761628046669,-0.0460251724139757
12.3732865622181,-7.10455449396976
0.580732198497826,12.4191522275861
0.660001740590107,5.79641363920893
-1.17264744727131,-2.392973176994
0.265159295273712,-0.207814794096028
6.02327409973792,-10.1979038500376
-0.999106355657735,5.11096012807345
0.342982550479374,8.49698259903846
1.50427681146372,15.796912157067
-2.93426807080765,3.82018173304561
-3.36592719610984,18.8477137219152
1.87503665076915,-5.32957262339525
2.37151299996501,-11.9846917632184
3.46389905340996,1.34205861114922
7.0127759524054,-17.3487272661509
7.69178108355036,10.7087906802702
-9.02776062718832,24.3947003584293
7.34730285467956,-2.69249285401926
1.89967959965129,7.55417242340756
-0.964588392077031,8.75993532807682
-1.14064759284937,15.2107297734746
4.88649512424254,-4.96259466865935
3.6489658720455,-8.77228510617223
12.479120566104,9.99546940874394
4.90902510272192,-7.39898585763986
1.42126129612094,17.5107399358814
-6.34581195466748,9.58960678620272
4.60446205062605,9.46473139832676
3.1691765539516,-8.53812489722905
6.40096805724483,-6.04025369905333
2.2941469692798,15.1790915011599
0.810004821349408,21.717626363144
9.5261441435138,-0.302231471745249
8.94916532599026,-7.58065619656076
-1.97119153398436,0.736662761772632
9.97860949691624,-1.76020317635216
4.3772817236265,-3.49502187701633
